OTU;taxo_1;taxo_2;taxo_3;genus;specie;taxo_3;genus;specie;LSA_feb_16;LCL_feb_16;LSC_aug_16;LCT_oct_16;LCL_sep_16;LSA_oct_16;LSC_may_16;LSA_aug_16;LSC_oct_16;LCT_jul_17;LCL_nov_16;LCL_jul_17;LSA_may_17;LSC_feb_17;LCL_sep_17_F;LCL_sep_17;LCT_sep_17;LCT_sep_17_F;LSA_sep_17;LSA_sep_17_F;LSC_24_aug_17;LSC_jul_17;LSC_jul_17_F;LSC_31_aug_17;LSC_31_aug_17_F;LCL_jul_17_F;LCT_jul_17_F;LCL_may_17;LCL_mar_17;LSC_mar_17;LCL_jan_17;LCT_mar_17;LSA_feb_17;LCL_feb_17;LCT_jan_17;LCT_feb_17;LSA_mar_17;LSC_may_17;LSA_jan_17;LSC_jan_17;LCT_may_17;LSC_mar_16;LSA_jul_17
323;Eukaryota;Alveolata;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;0;0;10;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;6;35;16;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
447;Eukaryota;Alveolata;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0
528;Eukaryota;Alveolata;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;0;0;1;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;7;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;Eukaryota;Alveolata;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;0;0;7;4;0;0;477;0;0;0;0;1;0;0;0;0;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
615;Eukaryota;Alveolata;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;899;0
800;Eukaryota;Alveolata;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;28;0;0;0;0;0
807;Eukaryota;Alveolata;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;2;0;15;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4
810;Eukaryota;Alveolata;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;Ciliophora;Ciliophora_uncl;Ciliophora_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0
41;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;6;7;16;36;59;14;1;9;3;6;104;9;25;9;2;2;22;9;18;16;11;9;4;1;7;2;0;0;0;0;0;0;0;0;0;19;0;1;2;0;1
61;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;1;4;2;124;20;1;1;1;0;0;415;30;3;1;0;7;79;41;5;0;19;1;1;1;8;0;0;5;0;1;1;0;4;1;1;5;0;2;1;2;0
127;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;1;6;2;0;132;0;1;5;2;1;0;0;2;1;1;0;0;0;3;2;5;11;1;11;0;21;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0
147;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;1;1;2;0;8;17;1;0;0;1;1;0;0;1;0;2;0;2;2;2;0;1;1;2;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
242;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;3;0;0;0;2;27;7;190;0;0;4;0;12;3;1;0;0;1;5;2;0;0;0;0;0;25;3;4;1;1;2;5;0;0;0;0;0;0;0;0;0;0;36
385;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0
535;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;0;2;1;2;10;1;0;2;1;2;2;0;5;1;0;0;1;0;3;4;2;0;2;1;1;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
541;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;1;0;1;0;3;0;1;2;0;0;6;1;1;2;0;0;0;0;0;2;4;5;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
604;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;1;0;0;8;5;0;0;0;0;0;83;3;2;0;0;2;12;5;0;1;0;4;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;2;0
809;Eukaryota;Alveolata;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;Ciliophora;CONTH_4_uncl;CONTH_4_uncl;0;0;1;0;1;5;1;0;0;0;0;1;17;0;2;0;0;0;2;0;0;3;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;Eukaryota;Alveolata;Ciliophora;CONTH_5_uncl;CONTH_5_uncl;Ciliophora;CONTH_5_uncl;CONTH_5_uncl;0;0;0;3;0;5;250;0;0;3;0;0;108;0;0;0;0;0;30;9;1;0;2;51;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
805;Eukaryota;Alveolata;Ciliophora;CONTH_5_uncl;CONTH_5_uncl;Ciliophora;CONTH_5_uncl;CONTH_5_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;26;0
806;Eukaryota;Alveolata;Ciliophora;CONTH_5_uncl;CONTH_5_uncl;Ciliophora;CONTH_5_uncl;CONTH_5_uncl;0;0;0;0;0;0;12;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
193;Eukaryota;Alveolata;Ciliophora;CONTH_7_uncl;CONTH_7_uncl;Ciliophora;CONTH_7_uncl;CONTH_7_uncl;0;0;0;0;0;0;54;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;5;0;2;0;0;0
603;Eukaryota;Alveolata;Ciliophora;CONTH_7_uncl;CONTH_7_uncl;Ciliophora;CONTH_7_uncl;CONTH_7_uncl;0;0;0;0;0;0;120;0;0;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;13;0;2;0;0;0
50;Eukaryota;Alveolata;Ciliophora;CONThreeP_uncl;CONThreeP_uncl;Ciliophora;CONThreeP_uncl;CONThreeP_uncl;0;0;10;3;0;0;43;29;4;2;0;0;0;0;0;0;15;1;215;21;0;13;20;45;9;0;3;0;0;0;0;0;0;0;0;0;0;39;0;0;10;0;47
431;Eukaryota;Alveolata;Ciliophora;CONThreeP_uncl;CONThreeP_uncl;Ciliophora;CONThreeP_uncl;CONThreeP_uncl;0;0;15;7;0;0;51;17;4;4;0;0;0;0;0;0;21;0;181;19;3;21;25;30;0;0;3;0;0;0;0;0;0;0;0;0;0;52;0;0;2;0;38
450;Eukaryota;Alveolata;Ciliophora;CONThreeP_uncl;CONThreeP_uncl;Ciliophora;CONThreeP_uncl;CONThreeP_uncl;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;4;0;0
13;Eukaryota;Alveolata;Ciliophora;Halteriidae;Halteriidae_uncl;Ciliophora;Halteriidae;Halteriidae_uncl;0;0;27;40;31;2;11;40;2;14;51;56;13;1;133;119;5;5;14;17;34;9;5;9;5;132;13;290;0;1;65;1;9;26;0;0;0;3;4;0;10;1;18
300;Eukaryota;Alveolata;Ciliophora;Halteriidae;Halteriidae_uncl;Ciliophora;Halteriidae;Halteriidae_uncl;0;0;7;9;18;1;4;19;0;6;26;33;2;0;55;30;0;1;6;1;12;3;3;2;2;34;7;127;0;1;12;0;1;8;0;0;0;0;0;0;3;0;6
834;Eukaryota;Alveolata;Ciliophora;Halteriidae;Halteriidae_uncl;Ciliophora;Halteriidae;Halteriidae_uncl;0;0;5;5;4;0;0;4;1;1;2;8;1;0;22;9;3;3;0;0;3;0;0;3;1;16;1;48;0;1;5;0;0;4;0;0;0;1;0;0;1;2;0
52;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;156;26;35;53;0;6;15;30;9;63;62;1;96;134;1;5;95;39;25;193;15;685;604;12;1;252;0;0;0;0;0;0;0;0;1;5;0;0;121;0;0
59;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;37;9;7;31;0;4;13;8;4;25;21;0;26;32;1;4;35;18;5;48;4;204;229;2;0;91;0;0;0;0;0;0;0;0;0;1;0;0;38;0;0
64;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;1;0;0;55;0;177;1;0;8;0;110;0;0;0;0;2;1;1;0;0;8;0;21;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
76;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;40;8;10;21;3;3;3;6;6;23;34;0;29;51;0;1;32;13;11;66;8;246;366;3;0;59;0;0;0;0;0;0;0;0;0;1;0;0;37;0;0
78;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1;22;144;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;21;196;111;84;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;1;0;27;0;2;0;0;0;185;1;1;0;0;0;0;0;0;1;2;10;4;3;0;0;0;0;0;11;0;0;0;0;0;6;0;0;0;0;0
111;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;33;0;0;0;0;0;1;0;0;0;3;0;0;0;0;3;0;0;18;257;100;111;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;3;28;18;29;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;3;0;0;0;1;0;4;4;0;0;0;0;0;0;13;0;0;0;12;10;12;52;104;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0
223;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;1;0;0;4;0;21;1;0;1;0;80;0;0;0;0;4;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;2;26;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;3;0;2;2;0;0;0;0;0;0;9;0;0;0;5;9;6;45;69;0;1;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0
263;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;13;0;0;0;126;0;39;5;0;0;28;85;0;0;0;0;31;11;0;549;11;100;24;0;1;0;0;1;1;0;0;0;0;0;0;54;0;0;0;0;36
266;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;2;0;0;0;29;0;10;0;0;0;2;9;0;0;0;0;4;2;0;73;1;11;7;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;2
269;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;12;3;8;6;0;0;1;2;4;16;3;0;23;15;0;2;7;8;2;13;0;54;75;3;0;73;0;0;0;0;0;0;0;0;0;1;0;0;15;0;0
270;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;104;4;8;16;0;1;17;14;1;18;38;0;24;33;0;1;18;16;5;65;2;269;227;1;0;40;0;0;0;0;0;0;0;0;0;2;0;0;34;0;1
273;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;0;3;1;0;0;9;0;0;0;1;0;2;0;5;10;7;50;112;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
294;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;23;0;31;0;0;0;0;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216
312;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;4;0;5;5;0;2;3;2;2;1;14;0;4;3;1;1;5;5;0;14;2;42;55;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
314;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;7;0;12;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86
318;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;3;0;0;2;0;0;2;1;0;9;1;0;8;7;1;1;5;2;0;8;0;38;45;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
322;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;7;0;0;8;0;3;0;0;0;0;10;0;0;0;0;0;0;1;2;24;4;27;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
336;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;89;0;0;0;0;0;10;0;0;0;0;0;9;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
355;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;10;0;5;7;0;1;1;0;0;3;11;0;4;3;1;0;9;11;0;11;1;51;35;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
393;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;35;0;0;0;0;2;0;0;0;0;0;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;121
411;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;26;0;0;0;0;1;0;1;2;0;0;0
412;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;1;0;0;0;37;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;13;23;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0
428;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;4;0;22;0;1;0;1;0;64;0;3;0;1;0;0;0;0;5;0;4;8;0;0;0;0;0;0;3;0;0;0;0;0;11;0;0;1;0;0
443;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;15;0;0;0;0;0;0;95;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
444;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;11;0;1;0;61;0;14;1;0;0;10;39;0;0;0;0;13;5;0;239;2;41;7;0;0;0;0;0;0;0;0;0;0;0;0;23;1;0;0;0;21
453;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;12;0;0;0;0;1;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
462;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;10;0;0;0;19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
483;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;2;41;33;19;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
485;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
487;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;3;2;2;1;0;0;4;0;1;2;0;0;2;3;0;0;0;1;1;6;0;20;39;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
497;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;2;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;14;7;7;4;1;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
503;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;3;1;0;0;0;0;4;1;1;2;0;0;0;0;0;0;1;1;0;2;0;8;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;5;1;1;2;0;2;0;0;0;3;8;0;0;2;0;1;15;1;0;3;1;6;20;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
514;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
515;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;3;0;9;0;6;4;0;0;0;0;0;0;18;0;0;2;16;18;20;96;184;1;0;1;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
536;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;7;0;0;0;24;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
538;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85
539;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66
559;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;9;1;2;1;0;0;1;0;0;0;3;0;1;5;0;0;2;0;0;12;0;42;56;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
560;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;7;0;0;0;0;0;0;36;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0
563;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;5;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
573;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;8;1;2;0;0;0;4;0;0;3;2;0;12;8;0;0;1;0;2;5;1;58;54;2;0;31;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0
576;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;5;0;0;0;1;1;0;10;0;1;2;0;1;5;2;0;0;0;11;2;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
577;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;1;0;2;2;0;1;0;3;3;9;1;0;5;3;0;0;0;0;2;1;2;9;7;2;0;19;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
642;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;16;0;14;6;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
643;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
648;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;27;2;0;3;0;1;6;1;1;3;3;0;2;5;0;1;7;4;0;5;1;48;54;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
649;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;1;0;0;19;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4
650;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;2;0;3;0;0;0;0;2;0;0;0;0;0;0;0;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
652;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;2;24;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
654;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;0;0;0;8;0;2;0;0;0;28;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
656;Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_uncl;Ciliophora;Litostomatea;Litostomatea_uncl;0;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
